31.722354,30.346642,30.261422,31.179009,30.885250,25.966984,24.959704,21.721174,19.520740,18.571108,18.137324,16.854744,15.757024,14.774501,14.814992,16.268965,16.889677,15.224644,16.077038,20.377759,24.282510,25.672331,26.882543,28.383134,28.718827,28.176456,25.233584,22.870958,24.220927,24.529541,25.463726,29.571418
30.183677,30.288994,31.412461,30.817980,30.268998,28.202881,26.881825,25.026855,22.015017,19.111915,19.693831,19.492721,19.520128,20.576561,20.414383,20.367067,19.562114,17.636134,17.809493,19.978220,21.183568,22.708002,23.699689,24.975488,24.076827,21.404227,20.520588,20.823053,19.912093,20.293560,19.221921,18.855420
32.248858,32.671721,31.488029,29.775536,30.994851,30.899856,27.428885,22.928973,21.024914,20.742862,21.193188,21.551621,24.629588,26.585461,26.210120,24.304194,22.436379,22.343833,23.742749,26.003076,28.719409,30.626644,31.980267,31.901861,29.587556,28.404782,29.231849,29.861956,30.571534,31.137491,31.667759,33.166122
20.742063,21.760150,23.417902,23.603356,25.648146,29.141033,28.231874,27.894264,28.481238,27.723390,25.911145,27.257009,30.758302,31.691921,31.074519,29.716473,29.391275,29.915944,30.755165,31.601472,31.689621,29.984630,29.259647,27.135550,23.717265,23.059969,22.529514,22.063192,22.728848,21.304457,18.717339,19.649284
23.477184,32.452655,31.326437,31.299804,30.920268,26.595646,24.762691,25.429685,22.521971,21.121850,23.000211,20.520429,21.057533,22.686002,22.342694,22.674939,22.091104,22.786526,23.647042,20.853025,23.501679,21.143470,24.184923,21.693803,26.331514,29.758564,30.015122,32.412626,33.874448,31.247072,23.907957,20.890553
19.855540,23.841408,21.264698,19.552442,21.167965,22.663072,23.865970,25.729307,24.283666,23.472410,24.117231,24.376018,24.367168,24.346367,23.788196,26.168025,25.437749,22.068870,20.157628,18.976060,21.839947,23.315950,22.675152,23.348325,22.428973,22.645181,19.709907,21.271549,19.545413,20.334353,19.406339,18.613435
21.155626,19.968767,17.095176,15.966936,14.975831,14.999962,15.753969,17.126137,16.024238,17.056154,18.415177,18.443390,18.402712,16.093972,14.612719,13.958671,16.546619,15.763278,13.711885,13.947993,17.242926,18.504847,21.364558,20.377229,22.452659,21.446626,23.252035,22.068407,20.958118,19.320955,19.865744,19.968186
13.814952,13.758641,12.653193,13.438061,15.689135,16.042031,16.283648,17.446479,19.156185,19.446728,19.621328,18.284458,13.925347,11.893260,12.173303,12.152826,11.498995,10.544478,11.220797,12.377725,13.536627,16.459267,18.755795,20.066837,20.740469,20.642752,20.904328,20.605990,20.577305,17.522515,20.326507,20.447886
9.351416,9.067776,9.804785,10.348276,10.622019,10.277276,9.711462,9.436037,10.536164,15.108973,17.306470,15.094918,14.857033,11.999921,12.229444,14.822977,12.622789,11.517694,11.078142,12.510732,12.250941,12.206804,13.007633,15.185622,15.790057,15.301986,15.388577,16.031986,10.253519,8.314861,12.260909,19.277199
13.278667,11.221609,9.283930,10.373333,10.844876,9.281586,7.772589,8.442746,9.413397,9.888167,10.512385,10.278548,14.532103,12.722678,9.860578,8.817805,8.207573,8.219570,9.007602,9.921805,8.225257,8.613228,8.464651,9.823648,12.298456,11.726893,10.613776,9.311215,7.738285,7.831470,10.304925,11.457874
12.095676,11.861798,11.256479,12.098110,12.144523,10.631996,9.188204,10.339259,10.080799,11.203284,12.042951,11.681883,9.864016,8.311707,7.970278,8.485940,8.917465,9.047820,10.355286,10.817728,8.965531,9.064398,10.546140,11.382046,13.681807,9.029590,8.201532,9.393730,9.207010,9.009642,11.856388,15.068973
11.284392,13.169750,12.422447,12.907786,13.085598,13.873393,13.058073,12.890000,12.653745,10.613285,10.030642,11.957924,10.263117,9.045142,9.853826,8.797537,8.157745,8.877331,11.178028,11.300340,10.450815,8.943209,10.449430,11.779547,13.072324,8.344036,10.452762,11.913079,12.748515,12.483375,13.799821,16.497127
9.219654,9.831676,10.963521,11.762356,11.938710,13.028004,14.771147,13.213947,10.870384,9.475414,10.041709,12.394130,11.367747,11.517438,11.950643,10.886444,10.072719,11.738598,13.072202,14.358704,13.193943,13.331663,15.421243,15.124395,13.496053,12.341185,12.805990,13.977872,13.418101,10.876185,11.361737,11.876843
12.202836,12.595537,14.043411,16.129311,24.828751,17.061695,16.403744,16.838544,15.536222,14.094321,13.392880,13.421773,12.719385,14.539379,13.823722,12.913981,13.103461,12.322484,9.758927,9.455858,12.839375,13.023982,11.937885,14.381737,14.916639,12.115144,9.515733,9.728458,9.781330,9.597347,11.880157,12.657711
25.853817,29.372197,30.484407,29.612345,23.844208,20.636270,31.078541,30.819231,30.661726,29.989915,25.256956,16.644474,13.272068,12.465189,12.708318,11.690192,10.859389,9.234379,10.575228,11.801749,12.896264,13.399299,13.870859,14.851173,13.178275,12.348362,10.758592,10.957306,12.200670,13.818499,16.166480,16.788767
24.292727,22.527601,18.264334,20.733429,20.260786,18.265480,23.959268,28.181905,30.982958,30.836121,26.079705,31.933739,26.245275,18.655272,17.872353,16.623248,14.616500,13.992479,14.271104,14.757109,14.324453,12.901685,13.366791,12.177446,11.290127,14.732573,13.478874,15.160048,30.691902,31.402327,29.259873,26.355899
16.564643,16.320563,19.923182,19.119307,16.857768,16.448579,20.520297,19.643328,19.925314,19.088311,23.791458,21.900136,22.302366,31.315117,27.000159,28.123744,30.952060,19.357748,14.273047,13.322347,13.618495,14.203802,13.788532,15.244920,24.502479,22.515625,30.725217,31.166988,30.194947,23.203798,23.771985,23.619038
14.189117,17.362499,19.467579,19.023633,13.279717,14.156561,18.073662,23.792569,17.074234,18.499940,14.494813,16.554288,19.479742,20.383573,20.391332,20.731174,20.668895,30.359548,29.837623,25.286823,29.376155,19.071465,19.389928,19.352690,17.063884,18.193018,18.875422,27.515806,22.955525,21.445232,22.606508,26.465745
15.109720,20.899776,16.718719,15.575073,14.320821,13.015009,16.888000,26.060609,18.973882,17.697310,15.685810,15.476741,17.571074,18.749264,17.924530,17.408879,18.363985,19.367058,21.833385,21.961945,20.890181,14.677838,17.735135,17.857081,15.258278,15.934940,16.089762,19.431742,16.912411,19.028362,26.769490,22.150734
24.729393,20.452666,21.080514,19.157823,18.938950,16.594948,18.543474,20.278927,17.085252,18.800248,20.106036,21.122693,21.194481,19.428579,22.074284,21.410142,18.796987,22.305495,20.285957,19.403056,22.629189,20.766053,22.205401,19.793573,20.441898,18.699884,18.313884,17.042529,18.492579,18.390529,21.665444,23.139958
23.004775,24.061231,22.938826,23.249990,24.997768,26.299382,23.740753,22.132217,23.819940,20.331666,19.482890,26.313946,27.744868,26.424181,20.905825,22.685627,29.442360,24.426458,23.663524,22.141055,20.416340,24.079387,21.486286,23.318824,22.571126,22.185863,20.508604,18.864680,19.621316,19.984974,22.025067,24.622234
23.788397,19.748531,24.993631,22.529440,23.821658,26.286723,25.950468,22.341156,19.001454,16.807931,25.627371,25.890872,26.976875,26.715635,25.612237,22.624009,18.990329,27.177871,26.748085,27.354005,27.262098,20.345573,20.042619,19.479018,18.181783,20.687971,20.918126,22.843852,21.487686,22.140950,23.625491,23.844393
25.220635,20.491240,24.943102,25.673300,26.815320,22.121016,21.591248,18.910725,16.064121,23.158095,24.037652,24.408390,25.910540,25.254789,25.265284,24.833557,22.095550,24.183338,26.368675,25.882284,25.915910,26.175640,25.889295,26.121146,25.411230,18.003527,18.721474,18.115441,17.796906,19.902916,22.220385,23.381635
20.347949,19.592797,21.027118,21.451733,21.962415,19.406103,21.440090,16.334064,18.679628,26.405234,25.917492,24.778056,24.517219,26.531768,25.346393,25.010460,24.988264,25.265334,17.262668,15.605431,23.845337,25.245769,25.272208,25.784947,26.001203,26.274210,26.044918,25.043762,21.537059,18.195591,18.326510,19.104391
22.655756,22.651038,25.385612,23.601878,19.503831,20.056891,18.162281,21.693480,25.959749,25.675321,25.312941,24.634359,25.372024,25.240137,25.803811,25.307283,26.702892,25.852468,25.499303,19.699900,14.574549,18.522100,25.563073,25.297202,24.790896,25.021261,25.462713,25.804233,26.542303,26.958106,25.640934,24.986975
17.887250,21.206090,21.184245,20.859684,23.260065,17.191199,17.619264,25.450245,25.137984,25.086832,25.423303,24.956053,24.785255,24.841060,24.772799,25.539594,26.119029,25.603007,25.689100,25.456788,25.501733,17.491612,23.128717,24.821687,25.695535,25.462674,25.372855,24.763667,25.494679,25.795821,25.574531,25.624594
23.885753,22.638230,24.947019,26.942200,18.177348,16.233775,25.011462,25.667345,25.030649,25.600200,25.226393,25.167410,25.319838,25.163148,25.203387,25.616613,25.688511,25.471676,25.702073,25.352304,25.755531,25.798517,25.467425,25.459635,24.436849,25.307355,25.718248,25.476205,25.492594,25.133764,25.096739,25.145481
22.056858,23.234856,26.637437,17.310431,14.524562,20.753522,25.809778,25.570559,25.428235,25.120707,25.240644,25.334845,24.622717,24.303789,24.399856,25.188689,25.414175,25.578983,25.517146,25.465200,25.900803,25.481916,25.818487,25.360404,26.098564,24.348791,24.622997,25.892881,25.910721,25.448963,26.139841,25.516228
27.222738,26.231295,18.433570,14.584581,18.333114,25.002814,25.289250,25.227574,25.532731,25.621739,25.166079,25.058694,25.451448,26.070389,25.614437,24.917948,25.384479,25.272840,25.805264,25.587432,25.548215,25.529938,25.674913,25.661611,25.662111,25.645523,26.349787,24.240138,25.686859,25.325088,25.753333,26.076077
25.247071,18.708596,14.184156,16.714918,25.636408,24.970242,25.408154,26.018591,25.458311,25.401670,25.778905,25.587655,25.017121,25.031905,24.830382,25.073572,25.491389,25.889361,25.279925,25.459961,26.215803,25.433177,26.079791,26.177910,25.352770,25.629884,25.774428,26.249697,25.947420,25.367481,25.976648,25.789397
18.661350,14.563509,16.287895,25.832033,25.012338,25.407607,25.926211,25.812801,25.898205,25.589696,25.219580,25.559733,24.780490,25.492140,24.661021,25.225623,25.476267,25.747579,25.647686,26.263705,26.211841,26.348983,26.237565,25.937109,25.870164,25.539383,25.998023,26.138364,26.337279,26.705638,24.716348,25.612657
15.211212,15.546210,20.788936,25.267013,25.123649,25.508534,25.979710,26.336798,25.752527,26.057950,25.486577,25.832764,25.128141,25.162640,25.296563,25.046298,25.744328,25.746230,25.928461,26.129859,26.569891,26.006895,26.053687,26.049721,25.889195,26.381011,26.799521,26.267526,26.204943,25.689394,20.359128,14.484030
