0.00834615778349084,0.017143733977743,0.0208951000840821,0.0280282957554516,0.0362416059294801,0.0370098825713238,0.0387323558931196,-0.341154059739373,-0.148849857645563,0.180760807287903,0.78411629482853,0.571210362591148,-0.186967474537032,-0.252530667052742,-0.408679635975909,0.000201442791972525,0.0779470087901501,0.232523129236327,0.0307886994955269,0.0310571553300027,0.0199596292239962,0.0375660811182263,0.0225197416559286,-0.000556024648110475,0.0444404684308997,0.0790451608369031,0.0920463948914118,0.0321571814092005,-0.00109508252353859,-0.0370347783664829,0.0365426019679159,0.0268799710650697,-0.0143906170158697,-0.0241622731932856,-0.0281288657941886,-0.0190980619068334,-0.00652650762413377,0.038988627752113,0.0373024143671124,0.055053165561263,0.0800475981566386,0.0516981533369641,-0.018900119023322,0.0993541995995713,0.0808384063491525,0.0798506100690416,0.0620100687106084,0.0354204762993651,0.0154048810302274,-0.105467665139848,-0.472317764681901,-0.279698161887962,-0.0737925426072359,0.0616718948578647,0.083211167301846,0.234539584470772,0.35512240420116,0.392817069316469,0.395538085702358,0.241606281229098,-0.0194834995949277,-0.195366013336322,-0.264552190512879,-0.293072144483015,-0.00274644077222765,-0.00688418190168216,0.0207483506965146,-0.00471878980170315,0.00474061324482894,0.00474497382307447,0.0186428204727601,0.0356761338309717,0.0356136607246524,0.0510888913167198,-0.0128530533123378,0.0436127200385243,0.00755031233487342,0.024970805632912,0.0366737147641367,0.0188074727977419,0.0473666039460553,0.0179106027058135,0.0133953639926329,0.0254583363227276,0.0231692735568389,0.0249022619184019,0.0319220065825035,0.0224094359989648,0.013023913803496,0.0156702526395276,0.0245170821449586,0.0223555703695104,0.0145828948827152,0.0154400042666441,0.00561177652136274,-0.00343165969653988,-0.245763078746137,-0.0731561115716314,-0.0141905360270645,0.0843387331288268,0.117102772935237,0.00679329143734399,0.0575523916257801,0.0526864060677873,0.0260828343437404,0.0411426548304552,0.0351840943587927,0.0268441399866624,0.0239459438685668,0.0324012258919978,0.0270723763742255,0.0278262550616211,0.0234277837375745,0.0343130077684881,0.0360572267119334,0.0220255691697557,0.0079944510619233,0.0317150353980114,0.0549697102764037,0.0097345127160517,0.124825371406215,0.0993401092068339,0.0357818069099231,-0.0128655166646147,-0.126132044557108,-0.156880391235831,-0.324822893138635,-0.306978680430547,0.0925490237435943,0.0259206546911526,0.0258191826891725,0.0145541984258052,-0.0681984413949499,-0.199167002334881,-0.166265809125677,-0.249935011300697,-0.297541352204057,-0.175576907006958,-0.0403690176290898,0.0568214785322422,0.0375595197778762,0.0553518136208144,0.0259121508155308,0.0422310349608172,0.0609809644716129,-0.0191849806651426,-0.104559284933683,-0.241773380511771,-0.260273150555701,-0.284663857529719,-0.353013987170532,-0.390876501390883,-0.0654905493263709,0.0199056816203763,0.00229076608275638,0.0325473811169553,-0.0157509285010374,0.0196567732381968,0.112037917270263,0.038274889981409,0.213041776268405,0.207339478761667,0.231137690415044,0.0583412735544335,-0.0751018938862364,-0.126794617128901,-0.137252376439735,-0.149799427002749,-0.12887401622042,-0.138028960331379,-0.111881204401742,-0.0984225578347091,-0.122009695833823,-0.139704636200834,-0.139003579283492,-0.0899259515936992,-0.0636845308445089,-0.0843396316001987,-0.0426515579996584,0.0215274379175817,0.00206124518069543,0.194256173664466,0.275446154871256,0.300105356706712,0.315081280208965,0.136047854845752,0.16687246646389,0.0616727952355599,-0.105684352369349,-0.117077620104552,0.0232440415515421,-0.0324078926805407,0.418914861427052,0.498233275781007,0.690043271896551,0.665044162687034,0.724436975160063,0.654211359261855,0.549815111822917,0.494212301351049,0.600429614673136,0.508994314589881,0.541100536779584,0.585445661399717,0.667538739166893,0.567825119870271,0.540504160448054,0.428226696638102,0.540349849087926,0.602278373759325,0.548924790902034,0.530295192170215,0.0844970739655053,-0.0517404922634758,-0.12746233579035,-0.146168287406924,-0.351790368152705,-0.342498602166149,-0.143155451018365,-0.233660371739233,-0.285922970908523,-0.303365855858537,-0.120648306407799,0.0130282790397408,0.0393835120904201,0.0287816686043103,-0.00240839372427062,-0.00851560769517133,0.0111217904023938,0.0471956728199396,-0.0493778841951904,-0.0413115597546169,0.0141395415366555,0.00490595262624065,0.0245100697605288,0.0510838993127838,-0.00724633488615114,-0.0273117956961524,0.0204636160026603,0.00951788255290835,-0.0285754952235954,-0.0499887126095987,-0.0653326566119255,-0.0557263560050227,-0.143606695189739,-0.0437210223842761,-0.0398727446226326,-0.0618840510808752,-0.0844566647882823,-0.0632241064119686,-0.014956518909598,0.0199426772613406,0.0457417522762237,0.00900305269303826,0.0118101718775416,0.00128474090317821,0.021994081728429,-0.00879827693077611,-0.0299267865547312,0.0633704637582926,-0.0394741432937262,-0.237791389267637,-0.321004728444248,-0.377884358770506,-0.19774258574849,0.024000275258786,0.0314822951418548,-0.136049636143487,0.0144264897178248,-0.130646313470839,0.0980670987014813,0.145108353983459,0.0446834493474752,0.0926202773520069,0.0754348908128609,0.0379488550736135,0.0393483460039811,-0.0537467832193013,0.186052354292925,0.0692124841306732,0.0266923646076084,-0.0466649292067643,0.029226065982163,0.0395638093578071,-0.196833468816923,-0.0359174566609067,-0.215401742296105,-0.0816444822616395,0.200234858409089,0.0848903483947899,-0.00133371496016972,0.00145765846299724,-0.0314660202228456,-0.0287044134710183,0.0442428546013435,0.0558944588295801,0.135567978394429,0.0169547630442025,-0.175067375872126,-0.143324981756074,0.0656984190475079,0.205407562602733,0.0181730071498547,-0.230972036382037,-0.137036115336447,-0.0724881694191026,-0.142528845879612,0.0295698830033153,-0.10508405475721,-0.134999309637965,-0.0322992104521987,-0.166492821377873,-0.0552604516066314,0.14746850589089,0.180684911685274,-0.0045147767274391,0.0076683537464827,0.0196553667004887,-0.0100000600531534,-0.242336275938493,-0.422980444180352,-0.0462043615756758,0.0738247781252487,-0.00664552862457383,-0.221052178120316,0.0937212293333277,0.0669951378131348,0.0772304605604791,0.0135902622255814,0.0895574710679484,0.14352241679924,-0.0202495345664938,-0.00926555169928118,-0.000967220212949704,0.00437267915373267,-0.00452667682607148,0.0333873378577575,0.114282091496367,0.0359628505392294,0.17668880939303,0.0328335003560126,0.0127042396900932,0.0610982395623581,-0.0596639256436058,0.0247348600741934,0.143299648917315,-0.0348996629361317,0.0846070019009212,0.102646448830551,0.0375445320082423,-0.015085772753319,0.0101551280788104,0.0369813724396763,0.134259028958846,0.0896738125340791,-0.0131455246126994,0.0847350764088475,0.0221812797805415,0.107914442751087,0.0663429264168151,0.0157822345297421,0.118425513717941,-0.0302656966571719,0.0604470181736605,0.106375291876727,0.0344917417539322,0.0890578826685865,0.167677434181034,0.0452405870241431,-0.0538694385313226,0.0120736646768459,0.0594693476166166,0.139026920516569,-0.033227879974568,-0.061865219967631,-0.0594638966281689,0.184895324816029,0.0410294503568582,0.0479959733323477,0.0370323767129502,0.0452635362133625,0.0151549621667511,-0.126383823692417,0.0761577577544063,-0.00811283552511576,0.0525836736534282,0.153416055684273,-0.145428980447293,0.154678185720326,0.0216013934318639,-0.000294197770800397,0.0978736014762367,-0.166535381319021,-0.0619531104477373,-0.0398121890949702,0.131754125994337,0.206365212854744,0.185655910400589,0.132448902190098,0.0846021279420616,0.033197875949911,0.0413730991319407,0.0803220866937311,0.017545518180204,0.136938161213322,0.0318113826719374,0.0300219863716435,0.0539015821788662,0.144450838154522,0.0428692592511073,0.0545277964698826,0.0125989760889991,0.199117409896736,0.212656905873864,-0.0592961064088953,-0.0156827608275682,-0.344903235021154,-0.179530460280348,0.110788626342408,0.786102096859367,0.115923664858554,0.884342343844807,1.08064972444137,0.702004871961587,-0.68273937224779,-0.118830595857294,0.329190006482535,0.0497058785736642,0.0824619570439624,0.00428624624338337,0.0165895400913377,0.0536917673440086,-0.0340948237930282,0.0223248189995169,-0.215911444242351,-0.112925399214468,-0.0839674847455606,-0.0898885750217867,-0.374166420526742,-0.0069329061809655,0.0357518979728617,-0.04102712559282,0.0515435045070882,-0.021465366951545,0.147838911181544,0.0355107449285803,0.00990976156564954,0.0439850986009275,-0.0397943146095264,-0.0102940604084298,-0.0157752720168008,-0.0328366129203583,-0.101687865082101,0.145559757831129,0.00306600679778995,-0.0222596486907179,0.00996986238356879,-0.0249100096582802,0.0857181679646722,0.426742319866731,0.414479791478117,0.0532325366227262,0.152804835215473,-0.05327079560002,0.00977886184900871,0.00541275513017625,-0.0480728070625906,0.0894278868855056,-0.0784197466968548,0.0150619202121044,0.100576115096712,0.0374266456445579,-0.0545562031580566,0.027276466537813,0.111413964716438,0.00934539193102521,-0.101572626021872,-0.183555230351121,0.811499648309565,0.877117557061284,-0.116845278260558,0.115962462702327,-0.0586165054917201,-0.221794159545231,0.0523920953746488,-0.124106928760802,-0.0709653475440899,-0.037168406396057,-0.0452463127280248,0.0240707853869625,-0.107759697987563,0.0040998790458109,0.0479938729180493,0.510856609642398,0.809298149134103,0.680012227610932,-0.330196864978141,0.205837461903942,-0.0196384437521298,-0.0096074275923644,0.0786198696733301,0.0115689623583476,-0.151336406197165,-0.0490431466776576,-0.0942522043097336,-0.257201919071917,-0.221903139176697,0.718484088774715,0.0160536912618979,-0.0353654663450123,0.0405481349695072,0.103104689326335,0.131276129287482,0.00384767211146405,-0.0647777526175951,-0.139848805916941,0.130610453244931,0.074453509895428,0.325793466370345,-0.59556822025877,-0.0366941125142839,-0.498373161598422,-0.10454687798037,0.248911740521754,0.072388506564107,0.025718435662193,0.0167781802911373,-0.010289846205083,-0.0364415729300107,0.484608965286894,0.0341890017726826,-0.207153769637788,-0.656553099016329,-0.509352117139216,-0.97043591980813,0.507838545364888,0.152228468090584,-0.12645383288704,0.00752617181394902,0.0380685241504562,0.000174123046093603,-0.381225376198638,-0.308724439673419,-0.069386745478032,0.149662506114721,0.0275810789574638,0.0909082916240595,0.371167681159045,0.400149117168989,0.293144568684349,-0.219896125767614,0.0622280328841496,0.159843215271335,0.0104447740071151,-0.197607765350325,-0.20738083410528,-0.0222843409006767,-0.307035745168765,-0.461062625965384,-0.43644268021242,-0.188427776767161,-0.00109218185285793,-0.0302306689915944,-0.00926794801067402,0.0673475655689336,0.101796203537664,0.0283682016091417,0.0627092472611962,-0.293451664159089,-0.213652612171983,-0.259871532232782,-0.0433236806715926,0.0237157020386461,-0.0629482974098309,0.0548316082156284,-0.0776159650558046,0.05444674095343,0.0648398150646623,-0.180784477119003,-0.592109047221636,-0.225907601942792,0.345329289880866,-0.14072109783005,-0.0902396405431045,-0.0631853742336987,0.350931456283879,0.235690194489966,0.476900006807773,0.316992886195355,0.191174719670834,0.10586132460103,0.193741754053071,-0.295252602604741,-0.300299314456177,0.134382698251586,0.162053614332669,-0.126298089519562,0.0561476539828525,0.00435098543916713,-0.239851557760232,0.0228164274231536,-0.78139980887571,-0.628636581057921,-0.528245188293664,-0.245666686573652,-0.137520553686768,0.0185266394614371,0.0978828359999897,-0.153788006010208,-0.00229385645539231,0.0512333910075708,-0.431638674632845,0.339666961863904,-0.542399827320015,-0.0851743067775904,0.25216150116361,0.350396603402247,0.275907522617862,-0.136323762208822,-0.565563489510013,0.0100854014220194,0.463452114850994,-0.0238513758555352,-0.0424927592896968,-0.186786400317142,-0.164019556769245,0.343198236289143,0.277926977619049,-0.240544666968062,0.299473651151686,0.274762519942061,0.405357746336305,0.302466997441068,-0.210144987601948,0.444061877098833,0.221877007200515,0.23356760990326,-0.00278909623483382,-0.0273726026921274,0.0451751354071347,-0.0115824857451213,0.246569411673577,-0.193993511701668,-0.270214364909794,0.0880550549579232,-0.227850821595933,-0.0579193749605768,0.189294490589415,0.123568677408598,0.110143541034077,-0.330381985852616,0.0411125448774677,0.0186751025566461,0.0498923817081983,-0.0266932712662204,-0.0419392919297759,0.0205987767340452,0.056332585809662,-0.300378155258358,0.153591465192318,0.0403148413956808,-0.124049114788731,0.045169791683395,-0.26628466816351,-0.313500050233573,-0.0634342679599053,-0.61111969297906,-0.774957561825939,-0.550494586158191,-0.397007326990626,-0.118708390846697,-0.227344068757396,0.00295146023505732,-0.0657032855906662,-0.105638391533677,0.0142641243544837,0.131362390374499,0.103379028055585,0.0769211380733845,-0.079806429447074,-0.228023777489861,-0.182224948399324,0.0238978524650945,0.0137027196719338,0.00592007913213285,0.0222671317509083,0.0468223161560307,-0.167162978336835,0.244551550891395,0.0388883888401211,0.0156738925155634,0.018314134680097,0.0208477518948287,0.178049553263189,-0.651090862101074,0.276237744322027,0.287006318713181,-0.133447508967532,-0.0470230428998749,0.157971436873541,-0.0232554694880225,-0.153271443947973,0.0170371712580929,0.117211997481793,0.12032301520479,0.158248486757526,0.0754607495650798,-0.0368448154778101,-0.0732155888506438,-0.0519819353887704,0.140741888523189,0.243174265864509,0.112960668765119,-0.132045182280562,-0.139476713008897,-0.175260810245439,-0.193286504898539,-0.147603724783465,-0.093754596694723,0.0456162553146612,0.152611915909122,0.0267752956927663,-0.0348477574125663,-0.000589124278319487,-0.00857028267691181,0.000756215616019218,0.0355749160879154,0.000296385332392225,-0.00174428600865638,0.377596434832661,-0.828270793780158,0.542324043600788,0.0279771530032768,-0.177901002262529,-0.107983318917641,-0.261480882864696,0.122384208238686,0.125132918422714,0.418001866716088,0.105926407387698,-0.0120072011927185,0.156158828789288,0.0759854281363647,-0.184818612973276,0.226709874699699,-0.0530469970623688,-0.133775084791647,0.0160956724376443,0.00491708248756689,0.00491708248756689,0.00491708248756689,0.110388766755499,0.0464617745283694,0.034187268185275,-0.341789874491043,0.398462393911545,-0.0316949528416247,0.0733119560089545,0.0433796537169615,0.0352797982620856,0.0673940963874842,0.0207337983122977,0.0289397797895545,0.127076518738751,0.250747643887556,-0.0230866758344385,-0.520316188964299,0.54898538226582,-0.115648689929469,-0.11832416687249,0.0274109692756009,0.0754524981326868,0.105294830252171,-0.00887807000734576,0.0899525514423904,0.0508365790927255,0.00932442854489657,0.016501805402971,-0.0592047642336345,0.00491708248756689,0.00491708248756689,0.00491708248756689,0.00491708248756689,0.00491708248756689,-0.0285274070114449,0.0837806662563712,0.0266674515412766,0.323302634596015,-0.533945310298337,-0.0179514969701622,0.00674701603464995,0.0223696281385099,0.0259914144353501,0.034409398512682,0.0438347955421602,-0.00342098018538697,-0.0137792815936491,-0.0158179671757892,0.0494897103243321,-0.0113070166490099,-0.135108656337922,-0.0459666933336619,0.231735455210946,-0.0770024394592815,0.0951492098401154,0.20706094002917,-0.174794354905796,0.0291038679190199,0.0280422559349335,0.0855554465178065,-0.0630784802460273,0.000718614469071984,0.00491708248756689,0.00491708248756689,0.00538943733768868,0.00491708248756689,0.00491708248756689,0.112609080753116,0.049453794156337,-0.00449623658799827,0.0177882035522217,0.616156272982379,0.0237335925803514,0.0169959761062929,-0.00635668740011223,0.0362301771907475,-0.0164945052006364,0.0287581371893572,0.0068826928240341,0.0169219314350854,0.0308900017404209,-0.00677106086235027,0.182915882244443,0.0387423750391503,-0.105979411404021,0.0167946002584771,0.273297018832499,-0.123656372293631,0.00564389911337788,-0.0308393180417892,-0.0145131376219129,-0.00778137091371252,0.0128122748757123,0.00491708248756689,0.00491708248756689,0.00491708248756689,0.00491708248756689,0.00491708248756689,0.00491708248756689,0.00491708248756689,0.0663254397132106,0.0704996132700844,0.0287949039335418,0.00734398555641573,-0.00945939369145432,0.0313770652232465,-0.0654203794980379,-0.0343308198995766,0.00193739105957093,-0.0166769420169019,0.0172143332229043,0.0632477890079061,-0.00114161676540265,0.000826044549151413,0.153086384137936,0.0108658796145434,0.0942013102014792,0.117877919120436,-0.430036085194714,0.0471985732753537,0.0102887518944993,0.0463621170366868,0.0502783761285107,-0.0167434780024069,0.00491708248756689,0.00491708248756689,0.00491708248756689,0.00491708248756689,0.00491708248756689,0.00491708248756689,0.00491708248756689,0.00491708248756689,0.00967879486559572,-0.0186763552730266,0.0208020253103135,0.0222231201006249,0.0125881730716919,0.00017332592924474,-0.00188901086255904,0.152921763510373,-0.00976447117044071,0.0039394415946445,-0.0188217672999762,0.0187806639395608,-0.0222635697893984,-0.0383371053349676,-0.0615934878313944,0.0730112600596015,-0.00725975047184594,-0.109472962137599,0.0653843802469745,0.0126806784688205,0.0240673805282658,0.0634639932444504,0.0269337814347284,-0.0312294932139035,0.0690752174555986,-0.0314531617998935,0.00342377970703049,0.0270025349887987,0.0629489545757102,0.0555550035413047,0.075754792757519,0.111079686492503,-0.00725957213210815,0.026928887052288,0.0644519400618743,0.0208704301315334,0.0245307137314467,0.0093003304880668,0.0863549990781065,0.00829272534276487,0.0374257123528098,0.00230602651312923,0.00496263659584264,0.000211342071712676,0.0251455724842133,0.014626924052223,0.0477821367087684,-0.0885408149104286,0.125340619121736,-0.0189340543291918,-0.0235756607373829,0.0139007895140852,0.028079066586343,0.0285124502455504,0.0558363051185707,-0.00587080099860015,0.000701225522652435,0.00280806135824815,0.00266788316360739,0.00200734191365585,0.0307869780231576,0.115367753254524,0.0170556768101773,0.0101189282909183,0.0646086318585959,0.0412435311316957,-0.0162699528173722,-0.00215124958751288,0.0377210872613841,0.00375959519533239,-0.0216066464183382,0.0438494420773711,0.0165215753425871,0.0283494328384519,0.0663893313062931,-0.0329024486498477,0.00485997190600971,-0.0201542063016347,-0.134634847454515,0.086620990682552,-0.271283521447091,-0.0611117833844305,0.0788639782723645,0.0109202576387944,-0.0252569566949814,-0.0411681208136747,0.0142129136225612,0.0549986999203799,0.0616898526794488,0.0658287497939843,0.00582949225476419,0.00983019029049591,-0.000855698637396034,0.00101521087310247,0.0274807711629884,0.0270513298531077,0.0432816022036177,-0.0453117441565202,0.0298277761430649,-0.000162090911742234,-0.00841336498475025,0.0396175328537284,-0.0201993194205951,-0.00885157044869689,-0.0426023701455509,-0.0193098487978249,-0.0321040900374719,-0.130195232162077,0.101845045885425,0.00523405549241746,0.128899436764902,-0.426131536285434,0.16340833076748,0.0463752308954711,-5.23122470154087e-05,-0.0294941449693513,0.0167774684438463,0.0368603278042696,0.00926352524705509,0.0634874341674257,0.0969334221000102,0.0428080710223919,0.00664496284772502,0.0422912320593528,0.0447160705833279,0.0289806290928207,0.028180545780871,0.0466995526893878,0.025144265194722,0.0238652954426991,-0.00573405336126426,-0.0614199627698061,-0.0364086268636799,0.0916356088610513,0.0431692583054843,0.0220329291970032,0.0759930824054391,0.00140658004109766,0.0638687390120799,0.00419030884998181,0.198327259573346,-0.612699956219042
