31.460060,30.318010,30.230183,31.155417,30.890749,25.983422,24.980136,21.718116,19.522989,18.578523,18.146522,16.859433,15.757971,14.774312,14.816197,16.272198,16.898049,15.234090,16.085117,20.390389,24.297955,25.684169,26.892916,28.389180,28.730177,28.198838,25.252740,22.887751,24.238523,24.543053,25.479845,29.584794
30.147937,30.252045,31.377563,30.779644,30.261848,28.218572,26.898176,25.043701,22.027767,19.122971,19.704922,19.504437,19.531632,20.589261,20.426735,20.379455,19.573050,17.644286,17.811897,19.982206,21.190152,22.717652,23.711895,24.991177,24.091915,21.412213,20.523661,20.822899,19.907257,20.283014,19.210690,18.842588
32.213155,32.652683,31.487732,29.787033,31.010505,30.921510,27.450318,22.943499,21.036856,20.754805,21.205979,21.564736,24.645670,26.603398,26.227813,24.320224,22.450625,22.357031,23.756901,26.020806,28.734897,30.635059,31.978456,31.900480,29.606330,28.421490,29.253577,29.883087,30.590960,31.161032,31.699220,33.191539
20.732275,21.757499,23.427178,23.622008,25.670858,29.158758,28.256073,27.914446,28.493970,27.739458,25.928549,27.274185,30.768486,31.690861,31.079484,29.730574,29.405084,29.928034,30.751238,31.581921,31.663210,29.975392,29.258163,27.143545,23.733041,23.074690,22.533656,22.058723,22.715880,21.289752,18.704109,19.637009
23.483653,32.435076,31.298748,31.274801,30.881620,26.570159,24.747845,25.413161,22.513412,21.119301,22.999170,20.521453,21.057533,22.685679,22.342223,22.673291,22.090120,22.785152,23.643426,20.849515,23.492732,21.137831,24.167844,21.681384,26.310248,29.731643,29.978922,32.412388,33.853438,31.258409,23.928853,20.903783
19.859830,23.849383,21.272067,19.560131,21.167373,22.662908,23.854901,25.696745,24.254111,23.448946,24.093758,24.351092,24.342616,24.325382,23.771314,26.141948,25.420633,22.061024,20.158395,18.978870,21.842648,23.311550,22.670961,23.345689,22.431491,22.652270,19.719720,21.282606,19.551046,20.340005,19.415134,18.618445
21.160256,19.979269,17.106090,15.975559,14.983196,15.006269,15.761078,17.134187,16.031244,17.065136,18.424123,18.453850,18.414007,16.102122,14.621107,13.966060,16.556355,15.772152,13.719514,13.955848,17.251668,18.512529,21.366265,20.376087,22.445833,21.441068,23.255919,22.070216,20.960530,19.325979,19.875076,19.979820
13.820666,13.764238,12.658536,13.443140,15.695241,16.049076,16.290977,17.455329,19.166674,19.457294,19.632316,18.293479,13.931360,11.898236,12.178473,12.157868,11.503653,10.548695,11.225219,12.381991,13.541747,16.466772,18.765946,20.078868,20.753049,20.654058,20.915996,20.617108,20.589275,17.526978,20.337007,20.458772
9.355059,9.071218,9.808398,10.352190,10.626026,10.280921,9.715155,9.439587,10.540309,15.115306,17.314533,15.100060,14.864068,12.004844,12.235002,14.829221,12.627625,11.522204,11.082489,12.515858,12.255862,12.211823,13.012778,15.192571,15.797902,15.309310,15.395417,16.038431,10.257675,8.318083,12.265593,19.285333
13.283860,11.225924,9.287505,10.377358,10.848083,9.284744,7.775641,8.446086,9.417051,9.892141,10.516535,10.282497,14.538038,12.727525,9.864471,8.820998,8.210652,8.222780,9.011136,9.925852,8.228423,8.616537,8.467952,9.827497,12.303555,11.731559,10.617837,9.314914,7.741277,7.834544,10.309120,11.462155
12.097706,11.867115,11.261133,12.102138,12.145451,10.635871,9.191721,10.343267,10.084674,11.207443,12.048275,11.686343,9.864055,8.311704,7.970278,8.485940,8.917465,9.047820,10.355286,10.817728,8.965531,9.064398,10.546140,11.382046,13.681807,9.029590,8.201532,9.393730,9.207010,9.009642,11.856388,15.068973
11.284392,13.169750,12.422447,12.907786,13.085598,13.873393,13.058073,12.890000,12.653745,10.613285,10.030642,11.957924,10.263117,9.045142,9.853826,8.797537,8.157745,8.877331,11.178028,11.300340,10.450815,8.943209,10.449430,11.779547,13.072324,8.344036,10.452762,11.913079,12.748515,12.483375,13.799821,16.497127
